Date,Open,High,Low,Close,Adj Close,Volume
2021-04-26,151.85000610351562,154.7899932861328,151.25,154.77999877929688,154.49880981445312,19779600
2021-04-27,155.78500366210938,156.7050018310547,153.5449981689453,153.8175048828125,153.5380859375,16457200
2021-04-28,153.64500427246094,155.32249450683594,152.15499877929688,152.7675018310547,152.48997497558594,20941600
2021-04-29,154.0,154.36500549316406,150.71499633789062,153.24749755859375,152.9691162109375,17319600
2021-04-30,151.7449951171875,153.64999389648438,149.97000122070312,150.09500122070312,149.8223419189453,20191200
2021-05-03,151.25,152.46749877929688,147.875,148.36749267578125,148.09796142578125,20391200
2021-05-04,146.37249755859375,146.375,140.1024932861328,143.5124969482422,143.2517852783203,40532400
2021-05-05,147.08999633789062,148.13499450683594,143.875,144.5850067138672,144.3223419189453,29202400
2021-05-06,144.95249938964844,145.71249389648438,142.17999267578125,145.22999572753906,144.96617126464844,19338000
2021-05-07,148.08250427246094,149.70750427246094,146.71749877929688,148.12249755859375,147.85342407226562,22932800
2021-05-10,147.87249755859375,148.05999755859375,142.5,142.65750122070312,142.39834594726562,26890400
2021-05-11,138.25,143.54750061035156,137.5,143.0625,142.80262756347656,28558400
2021-05-12,140.09500122070312,142.6024932861328,137.09249877929688,137.5850067138672,137.33505249023438,30340800
2021-05-13,140.33749389648438,140.8074951171875,134.58999633789062,136.65249633789062,136.4042510986328,28540400
2021-05-14,138.89999389648438,143.27999877929688,137.48500061035156,142.42999267578125,142.17124938964844,25861600
2021-05-17,141.57000732421875,141.6925048828125,138.53500366210938,141.65499877929688,141.39768981933594,21698000
2021-05-18,142.6699981689453,144.04249572753906,140.0399932861328,140.15750122070312,139.90289306640625,18625600
2021-05-19,135.6649932861328,140.7949981689453,135.4324951171875,140.65750122070312,140.40199279785156,34400000
2021-05-20,143.02499389648438,146.83749389648438,142.7050018310547,146.125,145.8595428466797,32159200
2021-05-21,151.6374969482422,152.22000122070312,148.69500732421875,149.91749572753906,149.64517211914062,67299200
2021-05-24,152.125,157.4499969482422,151.75999450683594,156.1199951171875,155.83639526367188,55481600
2021-05-25,157.66000366210938,158.18499755859375,154.8249969482422,156.4774932861328,156.1932373046875,43540800
2021-05-26,157.34249877929688,157.9375,155.8625030517578,157.0,156.71478271484375,37044000
2021-05-27,156.99749755859375,157.5,154.60000610351562,154.8800048828125,154.59866333007812,58147600
2021-05-28,155.00999450683594,162.77499389648438,155.00999450683594,162.44500732421875,162.14991760253906,64453600
2021-06-01,162.6999969482422,163.88250732421875,159.03250122070312,162.64500427246094,162.34954833984375,47280400
2021-06-02,162.5225067138672,169.1875,162.35499572753906,167.78250122070312,167.47769165039062,59416800
2021-06-03,167.00750732421875,172.58999633789062,165.8300018310547,169.69749450683594,169.3892059326172,58000800
2021-06-04,171.125,176.61000061035156,170.9550018310547,175.78250122070312,175.46316528320312,61712000
2021-06-07,175.71249389648438,178.125,171.92750549316406,176.19000244140625,175.8699188232422,57575600
2021-06-08,175.2725067138672,176.21499633789062,172.50999450683594,174.57000732421875,174.25289916992188,32384800
2021-06-09,175.15750122070312,175.75,172.5574951171875,173.58250427246094,173.306884765625,38165600
2021-06-10,173.5,174.9199981689453,171.75999450683594,174.25,173.9733123779297,28777200
2021-06-11,174.7949981689453,179.3925018310547,174.4375,178.25250244140625,177.96945190429688,41630800
2021-06-14,179.05999755859375,180.39500427246094,176.62750244140625,180.1875,179.90139770507812,32137600
2021-06-15,179.14999389648438,180.16250610351562,177.27999877929688,177.88499450683594,177.60255432128906,24303200
2021-06-16,177.90750122070312,179.54750061035156,175.84500122070312,178.1024932861328,177.81967163085938,30712400
2021-06-17,177.7449951171875,188.35000610351562,177.5625,186.57249450683594,186.2762451171875,80965600
2021-06-18,187.83999633789062,193.75,185.83999633789062,186.3874969482422,186.09153747558594,96885600
2021-06-21,184.3524932861328,185.36500549316406,178.2274932861328,184.2725067138672,183.97991943359375,67238400
2021-06-22,184.71499633789062,189.6374969482422,183.86000061035156,188.86749267578125,188.56756591796875,58014400
2021-06-23,190.07749938964844,191.52749633789062,189.07749938964844,190.57249450683594,190.2698974609375,33235600
2021-06-24,192.27749633789062,194.1999969482422,190.88250732421875,192.05499267578125,191.75003051757812,32092400
2021-06-25,192.80499267578125,193.4550018310547,188.94500732421875,190.30999755859375,190.0078125,27836400
2021-06-28,193.6125030517578,200.78750610351562,193.19000244140625,199.85000610351562,199.5326690673828,49543600
2021-06-29,198.8249969482422,200.9875030517578,196.57000732421875,200.2675018310547,199.94952392578125,36763200
2021-06-30,199.99249267578125,201.625,198.6374969482422,200.02499389648438,199.7073974609375,32656800
2021-07-01,201.25,204.55999755859375,200.19000244140625,202.1199951171875,201.79905700683594,48013600
2021-07-02,204.40249633789062,205.05250549316406,202.87750244140625,204.8699951171875,204.54470825195312,34276400
2021-07-06,207.375,208.4199981689453,203.50250244140625,206.98500061035156,206.65635681152344,44670800
2021-07-07,208.53500366210938,208.75,203.32000732421875,203.71749877929688,203.39402770996094,41842800
2021-07-08,198.56500244140625,201.3300018310547,197.00750732421875,199.02749633789062,198.7114715576172,50330000
2021-07-09,199.625,200.80250549316406,197.54249572753906,200.50250244140625,200.18417358398438,29662400
2021-07-12,202.39999389648438,205.32749938964844,201.87750244140625,205.125,204.79931640625,32198400
2021-07-13,204.0050048828125,204.6125030517578,201.13999938964844,202.5,202.178466796875,29070800
2021-07-14,203.57749938964844,204.17750549316406,197.52749633789062,198.4149932861328,198.0999298095703,38010000
2021-07-15,198.11749267578125,198.47000122070312,188.5850067138672,189.66250610351562,189.36134338378906,55056400
2021-07-16,190.30499267578125,191.57000732421875,180.72999572753906,181.61000061035156,181.32162475585938,68822400
